sp500 open,sp500 high,sp500 low,sp500 close,sp500 volume,sp500 high-low,nasdaq open,nasdaq high,nasdaq low,nasdaq close,nasdaq volume,nasdaq high-low,us_rates_%,CPI,usd_chf,eur_usd,GDP,silver open,silver high,silver low,silver close,silver volume,silver high-low,oil open,oil high,oil low,oil close,oil volume,oil high-low,platinum open,platinum high,platinum low,platinum close,platinum volume,platinum high-low,palladium open,palladium high,palladium low,palladium close,palladium volume,palladium high-low,gold volume,days_since_start,month_sin,month_cos,gold close
-1.314062316616691,-1.308022201878534,-1.3119055738162164,-1.3050156110024385,1.5036487360799995,-0.49399208458618743,-1.1276575601516394,-1.125898659071881,-1.1279344053595772,-1.1251440644395838,2.500343331212397,-0.7059668903355888,-0.63253570515597,-1.311873022284991,2.0767756986544073,1.802154479401919,-1.3333540228557899,-0.7477785246025997,-0.7645317096182694,-0.7586348125857498,-0.7679253819754039,-0.5140221312193181,-0.5778007223003321,0.0990411930851382,0.1312803106857806,0.11496712591196391,0.1308174308757933,-0.05376389742226363,0.621877826538242,1.3947376332202606,1.4438609891509881,1.404649947260321,1.4681431085276222,1.0347801816848332,1.9641993931023654,-1.1260752599020776,-1.124698417021266,-1.1275101359754507,-1.1228415595086239,2.4166216823187847,-0.6340673503362247,0.7496431650276483,-1.7191057167948314,1.2268583487137104,0.7439033443833111,109.13
-1.308953489131214,-1.3089237787551946,-1.3066837274046093,-1.3095469337452144,0.871074960996033,-0.7725477844128079,-1.126514259751683,-1.124358661394801,-1.1247223832977074,-1.1231841932118092,1.8447449378149272,-0.778103894497448,-0.6319036317773769,-1.3117803509600228,2.1399894381438416,1.7598146128371825,-1.3333540228557899,-0.7846491371864686,-0.7913958619460951,-0.809853298041255,-0.8112279731240426,-0.6030016282330595,-0.1551954973240452,0.14518037793254163,0.14213062991846054,0.14872325390228225,0.13637499581472154,0.05658385661815622,-0.10862030317088227,1.4554306960102839,1.458531577487339,1.439502524194635,1.4462434934469455,-0.14658526938399496,1.1431064350852402,-1.1215739959899056,-1.122816347841006,-1.133312811275765,-1.1305564805302297,0.49487719791685897,-0.4610624405279359,0.6015691786433681,-1.7184639246626525,1.2268583487137104,0.7439033443833111,108.7
-1.3163695290294866,-1.3208082012202687,-1.3322956407567776,-1.3374763593779602,3.5320871305917194,-0.1552081253376024,-1.1254526236660092,-1.126871289183721,-1.131311146501543,-1.133555178458783,4.06514425562744,-0.6013682343008948,-0.6312715583987838,-1.3116876796350547,2.264501349259399,1.629266690929241,-1.3333540228557899,-0.859993432466548,-0.8751488074387294,-0.9699151508016962,-0.9796269387020824,-0.059150584805413756,1.169203303961478,0.11183225423095276,0.0955646765448762,0.05625337856926393,0.051823226595830316,0.15021111490230044,1.3371727713401405,1.3471843056734385,1.341815984256207,1.2263052292540995,1.2181746449639044,1.0954545401989422,5.056739068234476,-1.15256346676986,-1.156864690283893,-1.1867677594968438,-1.1826885423548783,3.427348937123593,-0.04820981484907047,4.902372540912748,-1.7178221325304739,1.2268583487137104,0.7439033443833111,104.37
-1.3363104363115088,-1.3384299310822751,-1.34754674773671,-1.33566383028085,5.521077791133705,-0.2719003779676725,-1.132230761751465,-1.1320586497802008,-1.1354291235039404,-1.1306153716171212,6.434480466492125,-0.6518641372141932,-0.6306394850201906,-1.3115950083100865,2.5020317643106202,1.4960725273610056,-1.3333540228557899,-1.007475882802023,-1.0139416603183151,-1.0762253766753602,-1.000476334440316,-0.025206569373717035,0.4978680860423815,0.05929753881064189,0.0462861433631218,-0.00986258229384417,0.024858067763859786,0.4298622038093861,1.8439456015811124,1.1419541552082042,1.1498906103600925,1.0796732163863076,1.1434031020455961,1.9674997321762342,3.1576648724768344,-1.2034623740844224,-1.191426324321397,-1.2210562953623385,-1.1958645872457108,4.830899572664159,-0.07573332322766448,3.7205346689686323,-1.717180340398295,1.2268583487137104,0.7439033443833111,104.68
-1.3348272283318543,-1.33474166204139,-1.337351714266429,-1.3420076821207363,1.6158063445103565,-0.5655131426497828,-1.1308424684086607,-1.1307618096310807,-1.131146427421447,-1.1331468719529967,1.874293723743947,-0.7817107447055401,-0.6287432648844115,-1.3113169943351821,2.34303963165537,1.5763418577233193,-1.3333540228557899,-1.0170943034760758,-1.0063090805687034,-1.02556254804994,-1.0277409288672368,-0.3937174389171899,-0.27337171435019186,0.018640237311444693,0.015543572203862283,0.018803079059391395,0.019373628679391287,-0.13250218949242912,-0.09371521992850354,1.1378870942995944,1.1336627738680631,1.1372898638407827,1.114620750796707,0.018782099899557016,0.1358272163894619,-1.190997335558407,-1.1868066999698492,-1.194504659897263,-1.1856358155541438,-0.15790117938536913,-0.563292614505562,1.2162329556575282,-1.7152549640017587,1.2268583487137104,0.7439033443833111,104.04
-1.331613611042603,-1.328020816233555,-1.3335389375214461,-1.3310501198518416,3.2639679472140743,-0.42999955895034236,-1.1288008605515956,-1.128087076823521,-1.130158112940872,-1.1295537747020767,2.8149606646230505,-0.7059668903355888,-0.6281111915058183,-1.311224323010214,2.237683399172974,1.6610215908527943,-1.3333540228557899,-0.994651321903286,-0.9541610201676294,-0.9945111369569405,-0.9619851423081927,-0.4056661832451595,0.13921358200043943,0.03965412347956911,0.12169586203024693,0.048393439165957286,0.07056172680109825,-0.11685227760767741,2.4520729978702973,1.2032729196764747,1.2187028785618705,1.1942785369360804,1.21316901865975,0.24006505448042512,1.303501215132376,-1.1733385309798858,-1.167472716572632,-1.1711181200505412,-1.1642767533100575,1.7752229759602474,-0.6419312098729635,2.6370631970556757,-1.71461317186958,1.2268583487137104,0.7439033443833111,105.41
-1.3322728145891158,-1.3325287006168591,-1.3348651207370923,-1.3327802612627198,1.853337825510017,-0.5768059412914028,-1.129372510751574,-1.129708127009921,-1.1302404724809199,-1.1302887264124921,1.864677368074759,-0.7744970442893533,-0.6274791181272251,-1.3111316516852458,2.316221681568941,1.5966297104522575,-1.3333540228557899,-0.9722083403304965,-0.9857501028166435,-1.0092033572583123,-0.9908535364072851,-0.5168905545123363,-0.18496057941791055,0.06477942215884845,0.07567242461829661,0.05856512545258925,0.08427282451226967,-0.19623733070756078,0.606823692463445,1.2336194510714864,1.2275969812546172,1.208721947197148,1.2472698478568027,-0.36548883735646664,1.0789485230664224,-1.1674522627870452,-1.1712368549331522,-1.182020116069314,-1.173846722757083,0.2153908451166937,-0.48465401913816053,1.060624080350323,-1.7139713797374012,1.2268583487137104,0.7439033443833111,105.12
-1.3337560225687706,-1.3272012008911362,-1.3337047104234019,-1.3235528404047034,1.6071905474248311,-0.3848283643838676,-1.1301074895801175,-1.125817606562561,-1.130158112940872,-1.1249807418372695,1.8244492654920446,-0.6049750845089871,-0.6268470447486321,-1.3110389803602778,2.4407335926844977,1.5242991050708312,-1.3333540228557899,-0.9866359713415755,-0.9320376006035372,-0.987973997779467,-0.9234939501760693,-0.5144508850168007,0.43391736510803636,0.0871637791640242,0.09285209673670614,0.07705910051919318,0.0966128124523242,-0.14168343777688472,0.5770135259786667,1.216412654919676,1.2731597529437753,1.2211244407908908,1.297326110898348,-0.10137692382446276,2.4455120490676685,-1.168144764927379,-1.16302418941929,-1.173052345150646,-1.1613641539131365,1.03793470842718,-0.49644980844326864,1.5649950856033974,-1.7133295876052226,1.2268583487137104,0.7439033443833111,107.13
-1.3327672172490008,-1.3284306239047645,-1.3315496626979768,-1.3242943295807938,2.780580988743533,-0.5391632791526729,-1.1279842174087698,-1.125088133978681,-1.126863731338954,-1.124245790126854,1.8583913685836477,-0.7167874409598654,-0.6262149713700389,-1.3109463090353097,2.4790449499508234,1.5110678967693503,-1.3333540228557899,-0.9754144805551807,-0.9604819971859415,-0.9830711433963616,-0.9475509452586465,-0.5509875525196607,-0.1849605794179158,0.06752036383295142,0.06075323567336159,0.060876872335914906,0.07513209270482217,-0.1224374173869298,0.040430529252926214,1.2148484007240568,1.2285332025906959,1.199616318989084,1.2507112159409086,-0.4404395155209542,1.4895591599869877,-1.1707416479536323,-1.1669594249780155,-1.1770948756098651,-1.1676054383351098,0.5149397416631866,-0.49648912774095366,0.7774827976711222,-1.7126877954730437,1.2268583487137104,0.7439033443833111,107.04
-1.3173583343492563,-1.3140873554124337,-1.320691537619873,-1.3102884229213048,0.6752386582406706,-0.3735355657422475,-1.121369407951879,-1.1212786660406409,-1.1211809230756455,-1.1196727572620468,1.4730833061026378,-0.7961381455379115,-0.6236866778556666,-1.3105756237354371,2.3143061137056247,1.6142713215208981,-1.3333540228557899,-0.8920548347133905,-0.8546056321292155,-0.8899169101173632,-0.8529267646005099,-0.4149417583568987,0.10974320368968081,0.11548684312975725,0.12675934433883063,0.12930458008234832,0.14277350807993494,-0.03766517966239344,0.010620362768168752,1.3146478184045591,1.3152897130673133,1.3233272677469208,1.3211028358430819,0.4542098492361039,0.0010956011499114054,-1.1409640559192626,-1.1419792340400179,-1.1408738730307204,-1.139866396459673,0.4441794358939342,-0.7323655945454787,1.8177591684354617,-1.7101206269443288,1.2268583487137104,0.7439033443833111,109.62
-1.3057398718419626,-1.309497509494888,-1.3047773390321176,-1.306004263237226,0.8141064401908232,-0.8854757708290029,-1.1179395067520097,-1.1194955108356008,-1.11780418193368,-1.117631224733115,1.4283586491394205,-0.8646682994916759,-0.6230546044770735,-1.310482952410469,2.4809605178141396,1.5093037356624865,-1.3333540228557899,-0.8407565911184424,-0.8435439223471695,-0.8719397773793106,-0.867360961650056,-0.5386885586106488,-0.008138309553358782,0.13741437652258254,0.13354079385925544,0.14733620577228693,0.15100016670663788,-0.19603443819459923,-0.34710163504899494,1.349374261547305,1.3315175495593419,1.3129656908205025,1.3029574404905222,0.09016369815144995,1.0917801054701788,-1.127806515252913,-1.1306868189584571,-1.1327852953393729,-1.1317180529087636,0.2600412416111938,-0.6537269991780744,1.5931302770433198,-1.70947883481215,1.2268583487137104,0.7439033443833111,109.25
-1.3073054802649313,-1.3035143174952302,-1.3022907455027808,-1.300649063632127,1.1646734235047511,-0.723612323632458,-1.1176128494948794,-1.1165776205000808,-1.1162393506727686,-1.1153447083007113,0.7806751091157951,-0.8033518459540985,-0.6224225310984804,-1.3103902810855008,2.5537520966201583,1.4563789024565648,-1.3333540228557899,-0.8439627313431266,-0.8482846551109036,-0.8621340686131002,-0.8417001668953071,-0.6004391700912964,-0.2733717143501969,0.17030567661182067,0.16744804146137993,0.17230307211220183,0.185734947574939,-0.004677470563208978,-0.034094886958978034,1.3036980390352253,1.2878272205423402,1.285334819016722,1.3063988085746279,-0.008580846097001944,0.4245378204742329,-1.1312690259545841,-1.1339376657243612,-1.137532938766903,-1.129637624768106,-0.04137702637398444,-0.6222715610311166,1.5094319731439536,-1.708837042679971,1.2268583487137104,0.7439033443833111,109.98
-1.3028558563259676,-1.2999899715228287,-1.2996383790714883,-1.2987541468487847,1.4944514241257683,-0.682205395279853,-1.1158162345806621,-1.115604990388241,-1.1148392384919537,-1.1155080309030256,1.3413640868390768,-0.821386096994562,-0.6217904577198873,-1.3102976097605328,2.588232318159852,1.4343268886207625,-1.3333540228557899,-0.8471688715678113,-0.8072141069344211,-0.85853864206549,-0.827265969845761,-0.6093242370494598,0.4277285856627756,0.18218309053293436,0.18372352031039998,0.19172174593213578,0.20218826482834515,0.020192563074169577,-0.12352538641326101,1.2520776505797926,1.3174742295181632,1.2636697036251212,1.3107787315907635,0.003316086944980212,2.5289173346921934,-1.140790930384179,-1.1181967234894585,-1.1385879706396875,-1.1305044698267133,0.329453148309919,-0.23694244373083959,1.9850384909975078,-1.7081952505477924,1.2268583487137104,0.7439033443833111,109.47
-1.2951926150977522,-1.299908009988587,-1.2957427158755277,-1.29858937147632,0.28583682366732244,-0.8553616411180179,-1.113774626723597,-1.1157670954068808,-1.1153333957322413,-1.1162429826134412,1.0216537173443845,-0.8069586961621906,-0.6198942375841079,-1.3100195957856284,2.4905383571307196,1.4801950773992287,-1.3333540228557899,-0.8086951888716001,-0.8245809912922333,-0.831082657520101,-0.8433039665674786,-0.6311101635760122,-0.39125322759322095,0.20365380031340952,0.19005287319612957,0.20882867286874404,0.19944604528611073,-0.1611412050091306,-0.4663423009880459,1.320591984347912,1.2965652863457404,1.2847068446575447,1.2857506000699905,-0.3940414766572238,0.8094852925872856,-1.12520963222666,-1.1279492637871698,-1.1329611339848369,-1.124956661451626,-0.10434317690981114,-0.5868841931157839,0.1753864977565251,-1.706269874151256,1.2268583487137104,0.7439033443833111,109.07
-1.300878245686428,-1.3030225482897788,-1.3066008409536314,-1.3097117091176789,1.3692068913818818,-0.5052848832278075,-1.1163878847806403,-1.1181176181771608,-1.120357327675166,-1.120979338080563,1.9301182934338652,-0.6915394895032175,-0.6192621642055148,-1.3099269244606602,2.576738910979955,1.4334448080673305,-1.3333540228557899,-0.872817993365285,-0.8862105172207754,-0.8931854797061,-0.8994369550934921,-0.604970272429952,-0.4207236059039849,0.18126944330823347,0.1665438481919901,0.17646421650218783,0.1674534839600437,-0.16522574991923908,-0.19805080262517583,1.2767928668705761,1.2528749573287397,1.2485983190048775,1.251024067584919,0.1853391624873072,0.4886957324930872,-1.1298840216739154,-1.1293180413728137,-1.1417530662580406,-1.144547359776153,0.06661748100186889,-0.42174314284423664,0.6423769994640204,-1.7056280820190772,1.2268583487137104,0.7439033443833111,107.89
-1.3068110776050463,-1.3046617789746164,-1.303782701620383,-1.3013905528082177,0.9236517811356826,-0.7085552587769628,-1.118675302223696,-1.117712355630561,-1.1173100246933922,-1.117304579528486,1.5774523098188027,-0.8069586961621906,-0.6186300908269218,-1.3098342531356921,2.5020317643106202,1.4678459496511798,-1.3333540228557899,-0.8984671151627589,-0.8893710057299313,-0.8833797709398895,-0.8882103573882895,-0.6214621966683374,-0.6564866323900592,0.1725897946735735,0.180558843867535,0.1810877102688388,0.19761789892462125,-0.20772863730677188,0.11495594546484104,1.2308037935193727,1.2285332025906959,1.243888511311051,1.2169232383878659,0.0330584195499356,-0.31969395894428704,-1.1470234496471867,-1.1491653163646474,-1.159336930804448,-1.1601505708310864,0.7437794081627956,-0.4846540191381577,1.216199306927555,-1.7049862898868986,1.2268583487137104,0.7439033443833111,107.36
-1.3142271175033189,-1.3067108173306636,-1.311408255110349,-1.3026263681017018,2.124068812737626,-0.45634942244745746,-1.1211244150090311,-1.1184418282144408,-1.1213456421557413,-1.117386240829643,2.0122071760826907,-0.6626846878384723,-0.6179980174483287,-1.3097415818107239,2.6533616255126065,1.3796378943079768,-1.3333540228557899,-0.9241162369602328,-0.8640870976566832,-0.917699751621626,-0.8561343639448534,-0.5695366898145124,0.43391736510803636,0.14518037793254163,0.1407743400143755,0.1501103020322776,0.15739867897185128,-0.0769000953814708,-0.19805080262517583,1.231007146564803,1.2782309518475352,1.2585360132388506,1.3026414603300727,0.08421523163045887,1.1251422197199887,-1.1669328861817945,-1.157891273473126,-1.166370476623011,-1.159526442388889,0.6414951665477351,-0.5279052465902321,2.214266743167881,-1.7043444977547197,1.2268583487137104,0.7439033443833111,108.31
-1.3016198496762557,-1.3036782405637137,-1.3017105403459355,-1.302049654298076,0.8838727505995789,-0.7574907195573127,-1.1171228636091837,-1.117144988065321,-1.1166511483730084,-1.1160796600111267,0.798638385033825,-0.8105655463702829,-0.6173659440697356,-1.3096489104857558,2.371773149605111,1.5419407161394718,-1.3333540228557899,-0.8343443106690741,-0.8040378159827194,-0.8343512271088378,-0.8032089747631835,-0.4740353040503294,0.050802447068163545,0.16802155855006815,0.17875045732875475,0.18524885465882446,0.18984827688829062,-0.236262026270246,-0.07881013668612481,1.3112064591741974,1.3149776392886199,1.3167335369755637,1.3329911983154497,-0.7342937616579135,0.2577272492252556,-1.1463309475068526,-1.1443745948148945,-1.1452698391673222,-1.1414267175651664,0.22556512901248918,-0.6891143670934071,0.5460783785988191,-1.7037027056225411,1.2268583487137104,0.7439033443833111,109.43
-1.2980766306137475,-1.2964656255504274,-1.292924576542279,-1.292575070381363,0.5083582636236363,-0.8252475114070329,-1.1142646126092925,-1.1120386799781607,-1.1121213736703712,-1.110771675435904,1.221823035689378,-0.7817107447055401,-0.6154697239339564,-1.3093708965108515,2.5939790217497998,1.414921116445258,-1.3333540228557899,-0.7846491371864686,-0.7929761062006734,-0.7918598224552592,-0.808020373779699,-0.5429700577995962,-0.509134740836266,0.19999921141460503,0.1859840034838748,0.17276542148886717,0.1683675571407886,-0.2166722669911189,0.5621084427362877,1.3612625934340106,1.350241976280914,1.3616337036567079,1.3508237420240001,0.01164394007436772,-0.12722022288779714,-1.1330002813054194,-1.1366752208956485,-1.1371812614759746,-1.1409066105300019,2.2626794551002725,-0.6930462968617765,0.5101370053505616,-1.7017773292260048,1.4152736480062795,0.032396535264377455,109.43
